Date,date_unix,categories,USD_BTC_EX_High,Transactions_Volume,Transaction_Volume_USD,Number_of_Transactions,Number_of_Transaction_Per_Block,Median_Transaction_Confirmation_Time,LTC_BTC_EX_High,LTC_BTC_EX_Low,LTC_BTC_EX_Average,LTC_BTC_EX_Volume,LTC_BTC_EX_Volume_Currency,USD_BTC_EX_Low,USD_BTC_EX_Volume_BTC,USD_BTC_EX_Volume_Currency,USD_BTC_EX_Weighted_Price,EUR_BTC_EX_High,EUR_BTC_EX_Low,EUR_BTC_EX_Volume_BTC,EUR_BTC_EX_Volume_Currency,EUR_BTC_EX_Weighted_Price
7/28/2013,1374969600,Year_2013,90.9,103149,10211744,33111,279,7.633333333,0.03648,0.03335,,445568.1,,87.5,3675.046036,326999.2988,88.97828643,72.31,70,24.44508706,1745.226467,71.39375136
7/27/2013,1374883200,Year_2013,89.59,145742,13875296,35987,247,7.883333333,0.03489,0.033,,265007.2,,86.403,2331.83099,204027.1555,87.49654514,72.38,70.1,50.8968615,3643.948476,71.59475787
7/26/2013,1374796800,Year_2013,89.998,203643,19630098,41428,260,7.016666667,0.03494,0.03125,,375877.7,,88.22,3632.222063,323454.8509,89.05150768,72.78,70,97.6427009,6931.875659,70.99225641
7/25/2013,1374710400,Year_2013,88.99,182581,17564335,42304,216,9.333333333,0.03393,0.031,,225508.5,,86.118,3706.986361,325160.0354,87.71546581,72,69.7,60.36997797,4283.224768,70.94958309
7/24/2013,1374624000,Year_2013,87.564,236063,22100556,39963,266,8.35,0.035,0.0307,,591033.5,,85.786,2584.334398,224216.8596,86.7600028,71.4,69,96.101889,6751.298304,70.25146305
7/23/2013,1374537600,Year_2013,87.3,308763,29454766,39644,187,9.25,0.03087,0.02932,,191009.6,,84,3994.003012,342048.8594,85.64061128,71,67.592,83.87375692,5872.287796,70.01341077
7/22/2013,1374451200,Year_2013,84.9,225427,20691538,37257,218,7,0.02984,0.02891,,106525.6,,83,1778.815763,149956.8417,84.30150264,69,68,32.65532298,2233.870789,68.40755458
7/21/2013,1374364800,Year_2013,84.9,129945,11557290,36884,232,6.933333333,0.02989,0.0287,,253890.1,,82.5,1583.501521,132719.0962,83.81368409,68.9,67.01,13.50566387,920.0063513,68.12003913
7/20/2013,1374278400,Year_2013,85.29,134513,12358753,33626,308,7,0.02995,0.02758,,239657.3,,83.5,1745.906825,147137.299,84.27557356,70,67.33,31.70891504,2180.395253,68.76284637
7/19/2013,1374192000,Year_2013,85.4,284835,26606654,38020,259,7.25,0.0283,0.02714,,92336.53,,82.002,2953.462685,247455.9695,83.78503333,70,67.5,20.4896693,1424.694806,69.53234753
7/18/2013,1374105600,Year_2013,89.8,330487,29876056,41257,273,6.816666667,0.02815,0.0269,,102952.5,,81,6979.786501,586473.686,84.02458814,71.2549,66.1,287.0945413,19838.11653,69.09959501
7/17/2013,1374019200,Year_2013,90.085,365413,35799465,39565,206,7.7,0.02916,0.0262,,399809.5,,88.01,3177.006197,283582.9403,89.26105984,73.54,70.4007,79.15128965,5740.579283,72.5266677
7/16/2013,1373932800,Year_2013,91.749,224314,21760731,38784,189,8.416666667,0.03119,0.02655,,311658,,87,3557.795458,319776.4962,89.8805173,73.54,70.35,64.47537733,4636.96604,71.91840097
7/15/2013,1373846400,Year_2013,92.2,150769,14831969,36738,179,7.416666667,0.0334,0.02514,,510044.1,,86.4,4911.835588,444023.5139,90.39869229,73.54,70.4201,81.57197351,5898.792211,72.31395732
7/14/2013,1373760000,Year_2013,90,170728,16176442,34150,224,7.65,0.02622,0.02066,,311627.9,,85.74,2194.814187,193975.5321,88.37902234,72,70.57,95.26266258,6763.307356,70.99641321
7/13/2013,1373673600,Year_2013,90.092,286972,27547900,40313,239,9.583333333,0.02138,0.0206,,53273.26,,82.301,5839.725499,507656.3851,86.9315493,72,67.8584,99.77662707,6980.872185,69.96500473
7/12/2013,1373587200,Year_2013,95.888,329323,32207761,50045,234,8.583333333,0.02199,0.02086,,98154.61,,82.495,14153.92695,1266493.42,89.48000259,76.98,66.6,84.67835244,6084.008128,71.84844712
7/11/2013,1373500800,Year_2013,84.1,204001,17778704,41040,236,7.066666667,0.02299,0.02084,,124918.1,,78.222,6929.111442,562362.2658,81.15936228,68,63.2,115.3653227,7497.91216,64.99277239
7/10/2013,1373414400,Year_2013,81.989,324529,25504393,39340,214,7.6,0.02249,0.02094,,101723.5,,70.329,9074.570509,690489.4125,76.09058873,66.7,58.3109,231.0265064,14295.37336,61.87763294
7/9/2013,1373328000,Year_2013,73.4,317919,24266100,41777,209,5.933333333,0.02175,0.01981,,97914.4,,68.35,6347.111858,451207.3843,71.08861391,60.99,55,119.8373634,6938.75059,57.90139564
7/8/2013,1373241600,Year_2013,77.526,189543,14716112,36912,266,6.983333333,0.02159,0.02072,,77486.54,,69,9204.394608,677798.5905,73.63858454,61.98,55.66,91.1890531,5305.632457,58.18277827
7/7/2013,1373155200,Year_2013,75,168843,11978048,28865,303,6.733333333,0.02205,0.0212,,101346.7,,64.12,5227.662734,357466.6608,68.37982461,57.3501,52,44.18468721,2396.353855,54.2349399
7/6/2013,1373068800,Year_2013,72.1,251121,17414249,36979,213,6.833333333,0.02302,0.021,,158979.3,,63.503,7480.040442,498682.5273,66.66842661,56,50.63,41.16436462,2173.066679,52.78999685
7/5/2013,1372982400,Year_2013,79.7,341564,23177973,36291,230,7.35,0.0225,0.02081,,64888.52,,63.32,16989.16619,1186710.064,69.85098917,61,50,132.7802329,7271.372075,54.76245911
7/4/2013,1372896000,Year_2013,82.001,325848,26002648,34560,207,7.183333333,0.02348,0.01999,,171361.9,,72.45,13297.52855,1029790.667,77.4422603,62.1472,55.9271,95.12959207,5647.748239,59.36899461
7/3/2013,1372809600,Year_2013,86.087,265226,21960742,35351,198,7.566666667,0.02387,0.02331,,83208.3,,76,9675.752905,775838.1652,80.18375136,68,59,224.542468,13952.56165,62.13774068
7/2/2013,1372723200,Year_2013,86.6,259765,23261977,43264,154,8.65,0.02395,0.0231,,144941.4,,80.245,5837.88463,487364.7555,83.48310842,67,60.97,61.33460486,3945.756714,64.33165621
7/1/2013,1372636800,Year_2013,91.974,213572,19434641,34053,196,7.8,0.02401,0.0231,,93321.77,,75.566,12047.907,1028814.36,85.39361727,72.0092,57.2,148.0090003,9893.294819,66.84252173
6/30/2013,1372550400,Year_2013,91.489,104101,10045786,32994,205,8.933333333,0.02375,0.023,,142002,,89,2627.340486,237858.1196,90.53189749,70,68,60.9631651,4172.432983,68.44186939
6/29/2013,1372464000,Year_2013,91.999,135258,12964846,38973,203,8.616666667,0.02399,0.02313,,57875.69,,86.8,3270.257837,294639.0084,90.09656827,72,68,36.12428795,2548.054895,70.53578186
6/28/2013,1372377600,Year_2013,95.799,170203,16447575,48324,202,7.616666667,0.0247,0.02326,,135702.9,,87.05,6385.670199,584553.9916,91.54152554,73.3,68.75,93.36509253,6681.413945,71.56222699
6/27/2013,1372291200,Year_2013,98.175,139122,14300350,46797,275,8.616666667,0.0244,0.0223,,95299.95,,95.135,2002.846151,194382.08,97.05292632,77.2958,74,60.83322001,4540.657959,74.64109179
6/26/2013,1372204800,Year_2013,98.989,157625,16456972,45576,222,7.25,0.02293,0.022,,97615.58,,97,1075.492907,105280.0707,97.89006515,79.95,74,51.19473169,3920.282065,76.57588849
6/25/2013,1372118400,Year_2013,102,145328,15094760,45588,201,7.916666667,0.0228,0.02165,,81909.33,,95.998,5076.455547,501296.9894,98.74940986,77.487,74.01,9.01011588,677.9869526,75.24730665
6/24/2013,1372032000,Year_2013,101.699,156809,15989758,40963,242,10.08333333,0.02299,0.02151,,49304.48,,92.198,6802.553713,661492.1892,97.24174436,76.0152,69,133.3528656,9764.472202,73.22281497
6/23/2013,1371945600,Year_2013,102.932,103164,11109050,40634,287,8.716666667,0.0239,0.02,,140983.6,,99.49,4275.800469,430283.7971,100.6323378,77.002,75,20.62757615,1580.224769,76.6073899
6/22/2013,1371859200,Year_2013,105.9,106742,11644483,42571,281,7.95,0.0235,0.02266,,62318.63,,100.51,5039.368885,518596.5783,102.9090329,78.946,77.002,10.30269885,798.5595736,77.50974626
6/21/2013,1371772800,Year_2013,107.997,183150,20329679,52994,241,9.433333333,0.02409,0.0231,,72833.32,,102.83,6567.774832,691123.6123,105.2294925,81,77.5,50.7570012,4039.661686,79.58826548
6/20/2013,1371686400,Year_2013,108,148692,16649067,49440,308,10.66666667,0.02454,0.02372,,56163.2,,104.222,4289.996212,457652.1169,106.6789093,81,75,52.86430686,4181.853357,79.10542302
6/19/2013,1371600000,Year_2013,107.5,139177,15008169,46903,286,12.1,0.0245,0.02371,,70067.65,,103.501,4194.677547,441639.4638,105.2856766,80.615,78.72,34.9312913,2772.756126,79.37742987
6/18/2013,1371513600,Year_2013,109.999,145327,15606642,47025,230,8.9,0.02499,0.02346,,112740.8,,101.39,7535.067307,795013.6319,105.5084977,82.7673,75.6,65.69737866,5161.296958,78.5616879
6/17/2013,1371427200,Year_2013,103,119282,11990898,43399,247,7.8,0.02455,0.0232,,83478.19,,99.402,2174.331079,219158.7553,100.7936452,78.799,75.5,60.77946761,4657.374755,76.62743584
6/16/2013,1371340800,Year_2013,101.48,103445,10344457,40076,306,6.516666667,0.02516,0.023,,150339.7,,99.41,1692.664726,169779.8309,100.3032841,77.16,75,11.714353,887.5140742,75.7629614
6/15/2013,1371254400,Year_2013,102.9,140122,14288283,41531,338,7.4,0.02533,0.0248,,64717.55,,97.68,2644.793827,265024.5978,100.2061465,78,73.0211,50.18177883,3816.909829,76.06166856
6/14/2013,1371168000,Year_2013,106.1,192239,19223868,48124,375,7.766666667,0.026,0.0246,,79527.83,,99.4,5143.657599,523519.3855,101.7795947,83.8738,75,70.31982765,5576.238964,79.29824561
6/13/2013,1371081600,Year_2013,109.24,133983,14604166,43302,322,5.883333333,0.02624,0.0245,,86837.35,,100.8,5377.046329,573297.4496,106.6193993,89,79,124.6079671,10448.33413,83.84964761
6/12/2013,1370995200,Year_2013,110,174425,18866105,46417,281,6.433333333,0.02711,0.0255,,113923,,106.983,4212.003726,455969.6522,108.2548074,85.396,82,39.6259861,3306.754456,83.44913987
6/11/2013,1370908800,Year_2013,109.13,144557,15612185,51208,214,7.266666667,0.0277,0.02654,,115254,,104.51,3797.282973,406293.6725,106.9958903,90,81.999,80.00443127,6751.536281,84.38952911
6/10/2013,1370822400,Year_2013,107.77,160360,16832721,42406,235,7.05,0.02749,0.02557,,103394.2,,94,7405.595637,759915.0079,102.6136242,82.595,75,39.52873648,3096.734895,78.34135797
6/9/2013,1370736000,Year_2013,109.37,230003,22648459,46237,279,7.666666667,0.0282,0.02438,,149629.2,,91.14,16848.1368,1663514.101,98.73579026,86.95,70,152.0088637,11701.65644,76.98009286
6/8/2013,1370649600,Year_2013,112,139006,14984807,47973,224,6.7,0.02579,0.0235,,168243,,107.01,4875.677674,533434.7738,109.407309,88,84.4,31.43963396,2703.399163,85.98697958
6/7/2013,1370563200,Year_2013,119,236004,26030025,54331,232,7.716666667,0.02681,0.02501,,188281.9,,109.5,8495.070426,960723.738,113.0919098,94,87,96.35528937,8612.332812,89.38100719
6/6/2013,1370476800,Year_2013,120.6,160891,19417968,55918,290,8.233333333,0.02838,0.0251,,252780.2,,117.9,2116.915821,252821.9548,119.4293851,96.108,93.1733,61.96116271,5894.853813,95.13788242
6/5/2013,1370390400,Year_2013,121.156,168716,20651670,54947,235,6.066666667,0.02861,0.0272,,87664.18,,117.901,3080.432819,368667.9226,119.6805593,96,93.02,52.54012062,4955.717237,94.32253254
6/4/2013,1370304000,Year_2013,123.07,219563,26471992,60118,276,6.45,0.02939,0.028,,95668.16,,118.22,3589.819036,431804.3109,120.2858157,96.1,93.484,27.85488227,2632.695719,94.51469562
6/3/2013,1370217600,Year_2013,121.582,180238,21628574,52048,285,6.2,0.0298,0.028,,108053,,115,5127.31045,603698.4838,117.7417458,95.9993,92.0646,48.67735924,4543.700175,93.34319375
6/2/2013,1370131200,Year_2013,127.796,113863,13732191,51011,337,6.9,0.03038,0.0287,,104670,,116,7675.762447,934549.9456,121.75337,100.81,91.451,138.2700243,13244.452,95.78686393
6/1/2013,1370044800,Year_2013,127.48,95939,12395215,52390,314,6.566666667,0.03059,0.0298,,101507,,125.51,1550.907515,196531.3163,126.7202038,100.98,98.502,26.40424556,2627.003148,99.49169507
5/31/2013,1369958400,Year_2013,127.568,169807,21623328,57616,272,7.05,0.03059,0.0298,,116185.6,,125.3,1989.668139,251584.4958,126.4454563,100.99,99.05,41.16279149,4096.589828,99.52167188
5/30/2013,1369872000,Year_2013,129.9,152657,19997470,57170,286,7.783333333,0.03047,0.02909,,97284.88,,125.57,3664.617883,468028.4042,127.7154724,101.7,99.602,43.68306039,4380.764215,100.2851947
5/29/2013,1369785600,Year_2013,129.481,151157,19647318,54919,249,7.766666667,0.03131,0.0287,,223038.3,,123.944,3023.418823,382724.1412,126.5865444,101.683,98.315,33.23855749,3289.981146,98.98086422
5/28/2013,1369699200,Year_2013,127.299,170467,21874484,55138,250,7.616666667,0.03148,0.03055,,102615.1,,122.01,3332.651995,415389.1307,124.6422163,100.385,97.001,38.06441459,3765.610204,98.92731162
5/27/2013,1369612800,Year_2013,131.008,90814,12042798,52377,264,7.616666667,0.0325,0.03076,,175099.8,,120,4792.247608,610947.297,127.4865881,103.59,97,45.41140755,4552.953525,100.2601278
5/26/2013,1369526400,Year_2013,130.96,69529,9320100,39879,309,9.466666667,0.03227,0.029,,425499.2,,127.031,2877.423573,371147.1738,128.9859363,103.6,99.794,38.69315496,3923.229094,101.3933627
5/25/2013,1369440000,Year_2013,128.916,243637,32328129,55836,338,7.683333333,0.03298,0.03158,,251365,,125.4,3117.095538,397597.8204,127.553941,102.311,99.794,36.296263,3658.435602,100.7937264
5/24/2013,1369353600,Year_2013,129.937,139597,18356960,55106,326,7.966666667,0.033,0.03089,,268921.2,,120.13,6862.393162,864631.2756,125.99559,104.1,95.1,105.9322128,10535.77403,99.45769806
5/23/2013,1369267200,Year_2013,121.2,137576,17289205,54824,340,7.733333333,0.03146,0.03005,,187422.5,,116.6,2957.419652,353045.5155,119.3761985,97.999,91.21,72.12997487,6843.092786,94.87169236
5/22/2013,1369180800,Year_2013,117.99,138220,16951340,53981,304,8.033333333,0.03249,0.02979,,298761,,115.15,4090.803657,475950.1587,116.3463707,93,90,46.5134967,4243.038246,91.22165709
5/21/2013,1369094400,Year_2013,116.9,148971,18248895,54664,247,8.566666667,0.03386,0.0299,,242969.6,,113,3903.692903,447759.1406,114.7014255,92.12,86.707,40.80233627,3628.504383,88.92883876
5/20/2013,1369008000,Year_2013,114.39,120053,14724464,50093,324,8.883333333,0.03498,0.02985,,439613.1,,112,2508.41508,284337.993,113.3536452,89,86.707,15.70536299,1383.075477,88.06389752
5/19/2013,1368921600,Year_2013,114.4,115292,13956766,47090,340,8.733333333,0.03098,0.02686,,381131.1,,111,3179.108425,359003.0669,112.9257071,89,85.648,26.7958154,2346.693875,87.57687869
5/18/2013,1368835200,Year_2013,114.5,215396,26655270,51982,340,8.191666667,0.0294,0.021,,643520.4,,111.71,2934.517368,333166.3086,113.5335958,88,85,23.00229969,2003.112024,87.08312
5/17/2013,1368748800,Year_2013,114.35,179148,22302152,60896,325,7.55,0.02271,0.02058,,273311.2,,107,8260.406492,912723.9916,110.493835,87.565,81.4,38.85046286,3284.093325,84.53163961
5/16/2013,1368662400,Year_2013,109.12,215241,24772186,60543,366,7.883333333,0.02288,0.02208,,181473,,104.8,4327.284574,464194.4944,107.2715433,84.9,78.3602,35.49174515,2898.259438,81.66009943
5/15/2013,1368576000,Year_2013,110.689,287540,33062756,66411,362,7.766666667,0.02299,0.02222,,130831.2,,97.01,12648.36255,1318163.788,104.216161,88,69,136.0177566,10840.314,79.69778558
5/14/2013,1368489600,Year_2013,114.42,198946,23674574,63287,305,8.75,0.02325,0.02186,,165517.3,,103.33,7590.888373,838216.7622,110.4240665,87.86,82.3583,76.90669751,6569.415474,85.42058997
5/13/2013,1368403200,Year_2013,114.012,263571,30970356,62190,353,6.616666667,0.02311,0.022,,102057.5,,110.86,4567.744189,514577.0999,112.6545355,87.859,85,32.30283781,2789.786745,86.36351895
5/12/2013,1368316800,Year_2013,113.5,213420,24398195,69320,378,6.816666667,0.0238,0.0215,,209248.4,,108.6,3027.158602,336190.5141,111.0581103,88.199,84,30.42887687,2633.325937,86.54035929
5/11/2013,1368230400,Year_2013,113.75,208585,24070739,70410,417,6.833333333,0.02459,0.02241,,227782.8,,110,2984.374107,334662.9802,112.1384144,88.498,85.001,27.54341134,2376.307042,86.27497198
5/10/2013,1368144000,Year_2013,115.58,199167,23437933,67937,451,6.683333333,0.02793,0.02248,,362990.1,,108.002,8456.221282,954601.6316,112.8874943,90,82.5,77.92575024,6733.277316,86.40632005
5/9/2013,1368057600,Year_2013,109.5,168235,18432038,66370,430,6.783333333,0.02937,0.02617,,439370.2,,105.99,3973.816918,428095.451,107.7290323,87.199,84.299,41.43439201,3520.309144,84.96104258
5/8/2013,1367971200,Year_2013,113.29,326095,37158553,47359,345,7.933333333,0.029,0.02424,,545880.6,,107.26,7581.109812,831562.3055,109.6887298,89.7,79.1,126.0543527,10949.9468,86.86686787
5/7/2013,1367884800,Year_2013,111,455952,48700263,59215,389,6.7,0.0249,0.02365,,309677.3,,96.99,16948.85223,1790144.206,105.6203796,91.498,77.2,83.74501103,7004.780403,83.64415165
5/6/2013,1367798400,Year_2013,120.99,270750,32747255,51244,402,6.533333333,0.0245,0.02221,,364656.9,,103.66,16328.52025,1868129.525,114.4089909,94.045,82.28,114.1605778,10204.46313,89.38692607
5/5/2013,1367712000,Year_2013,118.053,187214,22070654,49419,406,7.8,0.02445,0.01898,,748111.2,,107,9441.676626,1068244.897,113.1414408,90.979,85.5,63.0312014,5551.186203,88.07044892
5/4/2013,1367625600,Year_2013,116,170898,19138832,48349,399,7.233333333,0.02166,0.01943,,687884.9,,93.01,22072.31636,2365180.116,107.1559539,89,73.3,62.91035948,5233.825195,83.19496563
5/3/2013,1367539200,Year_2013,108,372936,34738967,55859,290,8.8,0.02294,0.01717,,947871,,79.74,32940.64202,3021666.254,91.7306424,84.836,64.3307,297.5188646,21731.67757,73.043024
5/2/2013,1367452800,Year_2013,125.93,314467,33019004,57278,336,7.866666667,0.0252,0.02021,,574592.2,,95.11,31889.91364,3417960.525,107.1799868,100,72,962.0034322,84995.91737,88.35302924
5/1/2013,1367366400,Year_2013,133.86,265397,32988744,50437,314,8,0.02709,0.0232,,559868,,95.001,24199.84497,2872226.016,118.6877858,109.9,83.01,244.3950329,23248.2298,95.12562318
4/30/2013,1367280000,Year_2013,135.98,232155,32294820,48795,320,7.766666667,0.0294,0.0198,,836086.5,,129.01,9230.586298,1224040.248,132.6069882,111,105.12,54.4490679,5910.968521,108.5595906
4/29/2013,1367193600,Year_2013,136.9,291162,41199388,50009,313,6.35,0.02657,0.0144,,1086387,,125.5,10699.28824,1420930.401,132.8060679,112,101.59,28.63793746,3095.35876,108.0859529
4/28/2013,1367107200,Year_2013,131.5,166226,22605050,40986,379,7.95,0.0338,0.02116,,663890,,121.59,5094.632469,642425.7528,126.0985472,107.546,100,41.60582072,4314.23576,103.6930815
4/27/2013,1367020800,Year_2013,131.74,221082,28298545,48325,397,7.2,0.039,0.0305,,641849,,119.011,8658.929019,1081621.145,124.9139637,105,100,109.14492,11065.22985,101.3810799
4/26/2013,1366934400,Year_2013,136.759,252533,34243763,56533,357,6.4,0.0449,0.02518,,959697.3,,117,16519.7093,2086925.518,126.3294335,110,96,92.24717346,9680.081266,104.9363455
4/25/2013,1366848000,Year_2013,150,258175,39015342,61214,327,7.483333333,0.04489,0.01619,,2027318,,120,21533.17106,2975027.899,138.1602315,123.66,96,70.8950762,7892.674745,111.328955
4/24/2013,1366761600,Year_2013,154.99,250438,38367160,67982,276,6.616666667,0.0185,0.00909,,2293655,,123.2,28045.65702,3904704.132,139.2266949,130.966,101,55.68460234,6377.411213,114.5273728
4/23/2013,1366675200,Year_2013,126.9,178286,24261348,57304,245,7.366666667,0.00932,0.0087,,499823.4,,113.25,14238.01878,1709225.422,120.0465772,103,94,72.22085642,7041.805599,97.50376759
4/22/2013,1366588800,Year_2013,117.15,155334,19186106,46737,303,7.316666667,0.00949,0.00751,,1070041,,110.06,9070.586152,1037368.481,114.3662013,96,84.02,29.23656697,2698.502651,92.29888903
4/21/2013,1366502400,Year_2013,119.93,152250,19031291,45154,328,7.016666667,0.00818,0.00685,,466260.8,,96,19967.22447,2198591.486,110.11002,99.5,83.5,87.72502231,7685.153753,87.60503617
4/20/2013,1366416000,Year_2013,119.99,172944,21420855,48016,384,8.066666667,0.00867,0.00582,,1248146,,108.06,9682.231554,1108189.54,114.4560047,100,89,37.70280133,3504.918624,92.96175617
4/19/2013,1366329600,Year_2013,127,274850,32877553,57863,388,8.766666667,0.00755,0.00635,,411585.3,,97,32430.88048,3598670.741,110.9643244,102,70.5483,86.58395583,7942.595668,91.73288044
4/18/2013,1366243200,Year_2013,105.96,263182,25397077,52605,360,9.25,0.008,0.0072,,285450.8,,81.777,19310.56547,1764430.048,91.37122635,82.9967,67.2,84.82814163,6489.094517,76.49695481
4/17/2013,1366156800,Year_2013,94.99,319318,27333638,56164,288,6.95,0.00879,0.0069,,475704.4,,64.21,37935.48693,3089589.297,81.44324872,78,53.2,194.3983322,12395.59878,63.76391523
4/16/2013,1366070400,Year_2013,84,551347,50172538,65797,259,6.85,0.0093,0.00814,,375473.9,,51,60656.89879,3997380.489,65.90149791,68.86,42,422.1610964,23017.75149,54.52362069
4/15/2013,1365984000,Year_2013,99,227885,20737494,55211,331,7.083333333,0.00932,0.0069,,690944.8,,69.904,30711.73353,2646266.634,86.16467813,81.59,60,171.4122977,11950.21046,69.71617921
4/14/2013,1365897600,Year_2013,102.02,184978,16832998,53417,462,7.95,0.00799,0.00542,,874054.1,,90,14997.97526,1433369.79,95.57088638,81.9,73.6221,70.04373972,5490.495115,78.38666434
4/13/2013,1365811200,Year_2013,117.7,291710,31942206,55361,322,7.416666667,0.00874,0.00556,,752893.2,,84.499,32844.92592,3286968.202,100.0753727,100.713,70,107.5673686,8596.771632,79.91988408
